Code du département_x,Libellé du département,Nom de l'élu,Prénom de l'élu,Code commune,Libellé commune,Nuance Liste,D_elec_2020
51,Marne,KELLER,Michel,51662,Witry-lès-Reims,LDIV,0.0
51,Marne,MADELINE,Laurent,51663,Magenta,,
52,Haute-Marne,LAURENT,Dominique,52045,Bettancourt-la-Ferrée,,
52,Haute-Marne,ANDRÉ,Michel,52050,Biesles,,
52,Haute-Marne,NOIROT,André,52060,Bourbonne-les-Bains,,
52,Haute-Marne,GARNIER,Jean-Pierre,52093,Chalindrey,,
52,Haute-Marne,EYCHENNE,Henri,52104,Chancenay,,
52,Haute-Marne,LAVOCAT,Marie-Claude,52114,Châteauvillain,,
52,Haute-Marne,GUILLEMY,Christine,52121,Chaumont,LDVC,0.0
52,Haute-Marne,MERCIER,Dominique,52123,Chevillon,,
52,Haute-Marne,RETOURNARD,Bernadette,52125,Chamarandes-Choignes,,
52,Haute-Marne,MARIN,Jean-Yves,52182,Eclaron-Braucourt-Sainte-Livière,,
52,Haute-Marne,GEREVIC,Virginie,52194,Eurville-Bienville,,
52,Haute-Marne,DOMEC,Patrick,52197,Fayl-Billot,,
52,Haute-Marne,VOIRIN,Patrice,52211,Froncles,,
52,Haute-Marne,OLLIVIER,Bertrand,52250,Joinville,,
52,Haute-Marne,ROUX,Sylvie,52251,Jonchery,,
52,Haute-Marne,CARDINAL,Anne,52269,Langres,LUG,1.0
52,Haute-Marne,BAYER,Jean-Jacques,52331,La Porte du Der,,
52,Haute-Marne,DIDIER,Romary,52332,Val-de-Meuse,,
52,Haute-Marne,OLIVEIRA-CRUZ,Olivier,52405,Le Montsaugeonnais,,
52,Haute-Marne,BERNAND,Céline,52432,Rolampont,,
52,Haute-Marne,BRIERE,Quentin,52448,Saint-Dizier,LUD,0.0
52,Haute-Marne,MAUGRAS,Jacky,52449,Saints-Geosmes,,
52,Haute-Marne,CARTAGENA,Magali,52529,Villegusien-le-Lac,,
52,Haute-Marne,BONNEMAINS,Eric,52534,Villiers-en-Lieu,,
52,Haute-Marne,CHARPENTIER,Jean-Alain,52550,Wassy,,
53,Mayenne,DESTAIS,Sébastien,53001,Ahuillé,,
53,Mayenne,MENARD,Guy,53003,Ambrières-les-Vallées,,
53,Mayenne,LEMAITRE,Bertrand,53005,Andouillé,,
53,Mayenne,LEFORT,Christian,53007,Argentré,,
53,Mayenne,GIFFARD,Étienne,53008,Aron,,
53,Mayenne,BESNEUX,David,53015,La Baconnière,,
53,Mayenne,MORICE,Marie-Cécile,53016,Bais,,
53,Mayenne,QUARGNUL,François,53018,Ballots,,
53,Mayenne,RENARD,Pascal,53021,La Bazoge-Montpinçon,,
53,Mayenne,LANDELLE,Jérôme,53025,Bazougers,,
53,Mayenne,TRIBONDEAU,Marie-Noëlle,53029,Bierné-les-Villages,,
53,Mayenne,POISSON,Gwénaël,53034,Bonchamp-lès-Laval,LDVD,0.0
53,Mayenne,CHAUVEAU,Jacky,53036,Bouère,,
53,Mayenne,BERROU,François,53039,Le Bourgneuf-la-Forêt,,
53,Mayenne,DARRAS,Bruno,53048,Chailland,,
53,Mayenne,PENIGUEL,Patrick,53054,Changé,LDVC,0.0
53,Mayenne,FOUGERAY,Isabelle,53056,La Chapelle-Anthenaise,,
53,Mayenne,HENRY,Philippe,53062,Château-Gontier-sur-Mayenne,LDVC,0.0
53,Mayenne,CHAUVIN,Prosper,53064,Châtillon-sur-Colmont,,
53,Mayenne,DELAHAYE,Mickaël,53072,Commer,,
53,Mayenne,LANGOUET,Christophe,53077,Cossé-le-Vivien,,
53,Mayenne,DE GUEBRIANT,Bertrand,53084,Craon,LDVC,0.0
53,Mayenne,ALLAIRE,Jérôme,53094,Entrammes,,
53,Mayenne,BALANDRAUD,Joël,53097,Evron,LDVC,0.0
53,Mayenne,CHESNEL,Annette,53099,Forcé,,
53,Mayenne,JUIN,Jean-Paul,53100,Fougerolles-du-Plessis,,
53,Mayenne,BOUILLON,Nicole,53103,Le Genest-Saint-Isle,,
53,Mayenne,GIRAUD,Michel,53104,Gennes-Longuefuye,,
53,Mayenne,ALLAIN,Jean-Marc,53107,Gorron,,
53,Mayenne,THIOT,Jean-Pierre,53119,L'Huisserie,LDVD,0.0
53,Mayenne,LEDAUPHIN,Didier,53121,Javron-les-Chapelles,,
53,Mayenne,FORVEILLE,Régis,53123,Juvigné,,
53,Mayenne,GUILAUME,Serge,53124,Prée-d'Anjou,,
53,Mayenne,RONCERAY,Marcel,53125,Landivy,,
53,Mayenne,BUCHARD,Constant,53126,Larchamp,,
53,Mayenne,RAILLARD,Jean,53127,Lassay-les-Châteaux,,
53,Mayenne,BERCAULT,Florian,53130,Laval,LDVG,1.0
53,Mayenne,FORVEILLE,Jean-Paul,53136,La Roche-Neuville,,
53,Mayenne,BOURGEAIS,Bernard,53137,Loiron-Ruillé,,
53,Mayenne,VIELLE,Sylvie,53140,Louverné,LDVG,1.0
53,Mayenne,DUBOIS,Christine,53141,Louvigné,,
53,Mayenne,CARRÉ,Guillaume,53146,Martigné-sur-Mayenne,,
53,Mayenne,LE SCORNET,Jean-Pierre,53147,Mayenne,LDVG,1.0
53,Mayenne,CHAMARET,Richard,53151,Méral,,
53,Mayenne,BOULAY,Christian,53152,Meslay-du-Maine,,
53,Mayenne,HAMEAU,Gervais,53155,Montenay,,
53,Mayenne,TRAVERS,Gérard,53157,Montigné-le-Brillant,,
53,Mayenne,PAILLARD,Vincent,53158,Montjean,,
53,Mayenne,MARQUET,Mîckaël,53168,Nuillé-sur-Vicoin,,
53,Mayenne,MANCEAU,Stéphane,53170,Oisseau,,
53,Mayenne,CARDOSO,David,53175,Parné-sur-Roc,,
53,Mayenne,ROBIN,Fabien,53182,Port-Brillet,,
53,Mayenne,GESLAIN,Denis,53185,Pré-en-Pail-Saint-Samson,,
53,Mayenne,LEFÈVRE,Laurent,53186,Quelaines-Saint-Gault,,
53,Mayenne,BULENGER,Arnaud,53200,Saint-Baudelle,,
53,Mayenne,BORDE,Yannick,53201,Saint-Berthevin,LDVD,0.0
53,Mayenne,DE VALICOURT,Dominique,53210,Saint-Denis-d'Anjou,,
53,Mayenne,CHRETIEN,Thierry,53211,Saint-Denis-de-Gastines,,
53,Mayenne,MOUTEL,Thierry,53216,Saint-Fraimbault-de-Prières,,
53,Mayenne,BRODIN,Gérard,53219,Saint-Georges-Buttavent,,
53,Mayenne,BLANCHET,Marcel Francis,53224,Saint-Germain-le-Fouilloux,,
53,Mayenne,BARRÉ,Olivier,53229,Saint-Jean-sur-Mayenne,,
53,Mayenne,GALLACIER,Dominique,53243,Saint-Ouën-des-Toits,,
53,Mayenne,PAILLARD,Michel,53247,Saint-Pierre-la-Cour,,
53,Mayenne,GALVANE,Michel,53255,Sainte-Suzanne et Chammes,,
53,Mayenne,LEFEUVRE,Régis,53267,Vaiges,,
53,Mayenne,LENOIR,Daniel,53271,Villaines-la-Juhel,,
54,Meurthe-Et-Moselle,DESSEIN,Jean-Pierre,54025,Art-sur-Meurthe,,
54,Meurthe-Et-Moselle,THIRY,René,54029,Audun-le-Roman,,
54,Meurthe-Et-Moselle,DANTE,Didier,54036,Avril,,
54,Meurthe-Et-Moselle,GEX,Christian,54039,Baccarat,LDIV,0.0
54,Meurthe-Et-Moselle,MULLER,Bernard,54040,Badonviller,,
54,Meurthe-Et-Moselle,SKLEPEK,Benoit,54043,Bainville-sur-Madon,,
54,Meurthe-Et-Moselle,RIGGI,Marie-Christine,54051,Batilly,,
54,Meurthe-Et-Moselle,CHARROIS-TARILLON,Nicole,54054,Bayon,,
54,Meurthe-Et-Moselle,ROUBY,Dominique,54060,Belleville,,
54,Meurthe-Et-Moselle,MARTET,Olivier,54076,Blainville-sur-l'Eau,LDIV,0.0
54,Meurthe-Et-Moselle,MEURANT,Thierry,54077,Blâmont,,
54,Meurthe-Et-Moselle,BERTELLE,Bernard,54079,Blénod-lès-Pont-à-Mousson,LDVG,1.0
54,Meurthe-Et-Moselle,MACHADO,Denis,54090,Bouxières-aux-Dames,LDIV,0.0
54,Meurthe-Et-Moselle,DIETSCH,François,54099,Val de Briey,LDIV,0.0
54,Meurthe-Et-Moselle,BAGARD,André,54111,Chaligny,,
54,Meurthe-Et-Moselle,FEGER,Serge,54113,Champenoux,,
54,Meurthe-Et-Moselle,DETHOU,Valentin,54115,Champigneulles,LDVD,0.0
54,Meurthe-Et-Moselle,DEWAELE,Jacques,54116,Chanteheux,,
54,Meurthe-Et-Moselle,TILLARD,Hervé,54123,Chavigny,,
54,Meurthe-Et-Moselle,VOINOT,Benjamin,54135,Colombey-les-Belles,,
54,Meurthe-Et-Moselle,LEMEY,Alain,54136,Conflans-en-Jarnisy,,
54,Meurthe-Et-Moselle,ACETI,Cédric,54138,Cosnes-et-Romain,,
54,Meurthe-Et-Moselle,BERTELLE,Florent,54149,Crusnes,,
54,Meurthe-Et-Moselle,JULIEN,Pierre,54150,Custines,,
54,Meurthe-Et-Moselle,HUARD,Jean,54151,Cutry,,
54,Meurthe-Et-Moselle,SONREL,Christophe,54152,Damelevières,,
54,Meurthe-Et-Moselle,POIRSON,Henri,54157,Dieulouard,LDVD,0.0
54,Meurthe-Et-Moselle,FISCHER,David,54159,Dombasle-sur-Meurthe,LDIV,0.0
54,Meurthe-Et-Moselle,GUYOT,Laurent,54167,Dommartin-lès-Toul,,
54,Meurthe-Et-Moselle,SILLAIRE,Roger,54174,Ecrouves,LDVG,1.0
54,Meurthe-Et-Moselle,VILLEMAN,Marc,54176,Einville-au-Jard,,
54,Meurthe-Et-Moselle,BREUILLE,Michel,54184,Essey-lès-Nancy,LDVG,1.0
54,Meurthe-Et-Moselle,THOMAS,Claude,54186,Eulmont,,
54,Meurthe-Et-Moselle,GRANDIEU,Dominique,54188,Faulx,,
54,Meurthe-Et-Moselle,TEDESCO,Marcel,54196,Flavigny-sur-Moselle,,
54,Meurthe-Et-Moselle,BOULANGER,Alain,54197,Fléville-devant-Nancy,,
54,Meurthe-Et-Moselle,MONALDESCHI,Philippe,54205,Foug,,
54,Meurthe-Et-Moselle,BARTOSIK,Pascal,54215,Frouard,LSOC,1.0
54,Meurthe-Et-Moselle,MARQUIS,Noël,54222,Gerbéviller,,
54,Meurthe-Et-Moselle,MAFFEI,Jean-Claude,54227,Giraumont,,
54,Meurthe-Et-Moselle,ARNOULD,Raphaël,54232,Gondreville,,
54,Meurthe-Et-Moselle,FONTAINE,Bernard,54234,Gorcy,,
54,Meurthe-Et-Moselle,LOMBARDI,Alain,54254,Haucourt-Moulaine,,
54,Meurthe-Et-Moselle,SARTELET,Didier,54257,Heillecourt,LDVD,0.0
54,Meurthe-Et-Moselle,DIDELOT,Gérard,54261,Herserange,LDVD,0.0
54,Meurthe-Et-Moselle,TONIOLO,Jean,54263,Homécourt,LDVG,1.0
54,Meurthe-Et-Moselle,PETRONIO,Maurizio,54265,Houdemont,,
54,Meurthe-Et-Moselle,MATHERON,Vincent,54274,Jarville-la-Malgrange,LDVG,1.0
54,Meurthe-Et-Moselle,CORZANI,André,54280,Joeuf,LDVG,1.0
54,Meurthe-Et-Moselle,LÉON,Jean-Marc,54284,Joudreville,,
54,Meurthe-Et-Moselle,RITZ,Luc,54286,Labry,,
54,Meurthe-Et-Moselle,DA CUNHA,Eric,54300,Laneuveville-devant-Nancy,LDVD,0.0
54,Meurthe-Et-Moselle,GARCIA,Laurent,54304,Laxou,LMDM,0.0
54,Meurthe-Et-Moselle,MEDART,Patrick,54305,Lay-Saint-Christophe,,
54,Meurthe-Et-Moselle,ALLIERI,Gérard,54314,Lexy,LDVD,0.0
54,Meurthe-Et-Moselle,DOSÉ,Sébastien,54318,Liverdun,LDVG,1.0
54,Meurthe-Et-Moselle,TOUDMA,Hamdi,54321,Longlaville,,
54,Meurthe-Et-Moselle,JACQUE,Jean-Pierre,54322,Longuyon,LDIV,0.0
54,Meurthe-Et-Moselle,BOILEAU,Pierre,54328,Ludres,LDVD,0.0
54,Meurthe-Et-Moselle,PAILLARD,Catherine,54329,Lunéville,LLR,0.0
54,Meurthe-Et-Moselle,BOYÉ,Gérard,54332,Maidières,,
54,Meurthe-Et-Moselle,KLING,Bertrand,54339,Malzéville,LDVG,1.0
54,Meurthe-Et-Moselle,MAXANT,Jean-Jacques,54351,Marbache,,
54,Meurthe-Et-Moselle,CHOSEROT,Christophe,54357,Maxéville,LREM,0.0
54,Meurthe-Et-Moselle,VENTRUCCI,Serge,54362,Mercy-le-Bas,,
54,Meurthe-Et-Moselle,SCHWAEDERLE,Cédric,54364,Méréville,,
54,Meurthe-Et-Moselle,LAGRANGE,Daniel,54366,Messein,,
54,Meurthe-Et-Moselle,WILMIN,Frédéric,54367,Mexy,,
54,Meurthe-Et-Moselle,LOMBARD,Christian,54371,Moineville,,
54,Meurthe-Et-Moselle,FLEURY,Pascal,54375,Montauville,,
54,Meurthe-Et-Moselle,DE CARLI,Serge,54382,Mont-Saint-Martin,LDVG,1.0
54,Meurthe-Et-Moselle,KURKIENCY,Jonathan,54383,Mont-sur-Meurthe,,
54,Meurthe-Et-Moselle,PLUVINET,José,54385,Morfontaine,,
54,Meurthe-Et-Moselle,CHALLINE,Marie-Ange,54391,Moutiers,,
54,Meurthe-Et-Moselle,KLEIN,Mathieu,54395,Nancy,LDVG,1.0
54,Meurthe-Et-Moselle,SCHNEIDER,Pascal,54397,Neuves-Maisons,LSOC,1.0
54,Meurthe-Et-Moselle,CAPS,Antony,54400,Nomeny,,
54,Meurthe-Et-Moselle,VILLEMET,Gérard,54403,Norroy-lès-Pont-à-Mousson,,
54,Meurthe-Et-Moselle,BIANCHIN,René,54415,Pagny-sur-Moselle,LDVG,1.0
54,Meurthe-Et-Moselle,CALVO,Matthieu,54425,Piennes,,
54,Meurthe-Et-Moselle,TROGRLIC,Laurent,54430,Pompey,LDVG,1.0
54,Meurthe-Et-Moselle,LEMOINE,Henry,54431,Pont-à-Mousson,LLR,0.0
54,Meurthe-Et-Moselle,HELLAK,Yannick,54432,Pont-Saint-Vincent,,
54,Meurthe-Et-Moselle,GARDEL,Denis,54437,Pulligny,,
54,Meurthe-Et-Moselle,OGIEZ,Marc,54439,Pulnoy,LDVD,0.0
54,Meurthe-Et-Moselle,WEBER,Jean-Pierre,54451,Réhon,LDIV,0.0
54,Meurthe-Et-Moselle,BOUSSERT,Xavier,54459,Richardménil,,
54,Meurthe-Et-Moselle,JONQUET,Philippe,54462,Rosières-aux-Salines,,
54,Meurthe-Et-Moselle,BINSINGER,Luc,54483,Saint-Nicolas-de-Port,LLR,0.0
54,Meurthe-Et-Moselle,LEGGERI,Ludovic,54490,Saizerais,,
54,Meurthe-Et-Moselle,ZOLFO,Adrien,54493,Saulnes,,
54,Meurthe-Et-Moselle,GIRSCH,Bernard,54495,Saulxures-lès-Nancy,LDIV,0.0
54,Meurthe-Et-Moselle,CHANUT,Henri,54498,Seichamps,LDVG,1.0
54,Meurthe-Et-Moselle,DUMONT,Margaret,54518,Thiaucourt-Regniéville,,
54,Meurthe-Et-Moselle,FERON,Hervé,54526,Tomblaine,LDVG,1.0
54,Meurthe-Et-Moselle,HARMAND,Alde,54528,Toul,LDVG,1.0
54,Meurthe-Et-Moselle,KOCIAK,Jean-Claude,54533,Trieux,,
54,Meurthe-Et-Moselle,LAMORLETTE,Christian,54542,Valleroy,,
54,Meurthe-Et-Moselle,VARIN,Christopher,54549,Varangéville,LLR,0.0
54,Meurthe-Et-Moselle,COLIN,Stéphane,54563,Vézelise,,
54,Meurthe-Et-Moselle,MICHEL,Guy,54575,Villers-la-Montagne,,
54,Meurthe-Et-Moselle,WERNER,François,54578,Villers-lès-Nancy,LDVC,0.0
54,Meurthe-Et-Moselle,COUTEAU,Jean-Pierre,54584,Villey-Saint-Etienne,,
55,Meuse,CANOVA,Jean-Louis,55010,Ancerville,,
55,Meuse,JOLY,Martine,55029,Bar-le-Duc,LDVD,0.0
55,Meuse,BERNARDI,Eric,55063,Bouligny,,
55,Meuse,CHAPÉ,Alain,55117,Clermont-en-Argonne,,
55,Meuse,THIRION,Francis,55132,Cousances-les-Forges,,
55,Meuse,LEPRINCE,Romuald,55154,Dieue-sur-Meuse,,
55,Meuse,VOL,Fabricia,55166,Dugny-sur-Meuse,,
55,Meuse,ANDRIN,Rémy,55181,Etain,LDVG,1.0
55,Meuse,FERIOLI,Alain,55184,Euville,,
55,Meuse,ABBAS,Gérard,55186,Fains-Véel,,
55,Meuse,RENAUDEAU,Daniel,55215,Gondrecourt-le-Château,,
55,Meuse,VIZOT,Alain,55288,Lérouville,,
55,Meuse,GUYOT,Jean-Michel,55291,Ligny-en-Barrois,LDVD,0.0
55,Meuse,BEAUFORT,Lionel,55302,Longeville-en-Barrois,,
55,Meuse,LEONARD,Pierre,55351,Montmédy,,
55,Meuse,PAGLIARI,Armand,55398,Pagny-sur-Meuse,,
55,Meuse,BURGAIN,Pierre,55427,Revigny-sur-Ornain,,
55,Meuse,COCHET,Xavier,55463,Saint-Mihiel,LDVC,0.0
55,Meuse,MARTIN,Franck,55496,Sorcy-Saint-Martin,,
55,Meuse,PERRIN,Stéphane,55502,Stenay,,
55,Meuse,ANTION,Claude,55505,Thierville-sur-Meuse,,
55,Meuse,BRIAT,Daniel,55519,Tronville-en-Barrois,,
55,Meuse,HAZARD,Samuel,55545,Verdun,LDVG,1.0
55,Meuse,ZINGERLE,Jean-Claude,55551,Vigneulles-lès-Hattonchâtel,,
55,Meuse,MILLOT,Nicolas,55553,Vignot,,
55,Meuse,ROCHON,Sylvie,55573,Void-Vacon,,
56,Morbihan,MARY,Jean-François,56001,Allaire,LDVG,1.0
56,Morbihan,PAUL,Noël,56002,Ambon,,
56,Morbihan,BARRET,Pascal,56003,Arradon,LDVG,1.0
56,Morbihan,FÉRET,Samuel,56004,Arzal,,
56,Morbihan,LAUNAY,Guenaël,56006,Augan,,
56,Morbihan,MASSON,Claire,56007,Auray,LDVG,1.0
56,Morbihan,EVENO,Patrick,56008,Baden,LDVG,1.0
56,Morbihan,GILLET-GUYADER,Pascale,56010,Baud,LDVG,1.0
56,Morbihan,RYO,Bernard,56011,Béganne,,
56,Morbihan,HOURMAND,Sylvie,56012,Beignon,,
56,Morbihan,GOASMAT,Bruno,56013,Belz,LDVD,0.0
56,Morbihan,GUILLOUX,David,56014,Berné,,
56,Morbihan,GRIGNON,Michel,56015,Berric,,
56,Morbihan,BIHOES,Chantal,56017,Bignan,,
56,Morbihan,CARRIO,Jean-Yves,56021,Brandérion,,
56,Morbihan,ROBELET,Fabrice,56023,Brech,LDVC,0.0
56,Morbihan,GUILLOT,Jean,56024,Bréhan,,
56,Morbihan,THOMAZO,Roger,56026,Bubry,,
56,Morbihan,CHAUVIN,Bernard,56028,Caden,,
56,Morbihan,LE GUEN,Bernard,56030,Camoël,,
56,Morbihan,JARNO,Claude,56031,Camors,,
56,Morbihan,RENAUDIE,Hania,56032,Campénéac,,
56,Morbihan,LEPICK,Olivier,56034,Carnac,LDVD,0.0
56,Morbihan,GICQUEL,Erwan,56035,Caro,,
56,Morbihan,VÉLY,Fabrice,56036,Caudan,LDVC,0.0
56,Morbihan,NICOLAZO,Alain,56040,Cléguer,,
56,Morbihan,ROPERS,Marc,56041,Cléguérec,,
56,Morbihan,JAHIER,Freddy,56042,Colpo,,
56,Morbihan,AUDO,Daniel,56047,Crédin,,
56,Morbihan,LABESSE,Jean-Marie,56052,Damgan,,
56,Morbihan,GICQUEL,Gérard,56053,Elven,LDVD,0.0
56,Morbihan,RIGUIDEL,Dominique,56054,Erdeven,LDVD,0.0
56,Morbihan,HERCEND,Guy,56055,Etel,,
56,Morbihan,FAIVRET,Christian,56057,Le Faouët,,
56,Morbihan,RIVALAN,Nicolas,56058,Férel,,
56,Morbihan,ROCHER,Jacques,56061,La Gacilly,LDIV,0.0
56,Morbihan,DAGORNE,Michel,56063,Gestel,,
56,Morbihan,LE FLOC'H,Hervé,56066,Gourin,LDIV,0.0
56,Morbihan,AMIOT,Marie-Noëlle,56070,Guégon,,
56,Morbihan,LE MOULLEC,René,56073,Guémené-sur-Scorff,,
56,Morbihan,ONNO,Anthony,56074,Guénin,,
56,Morbihan,BLÉHER,Jean-Luc,56075,Guer,LDVD,0.0
56,Morbihan,DANIEL,Joël,56078,Guidel,LDVC,0.0
56,Morbihan,ROUAULT,Stéphane,56079,Guillac,,
56,Morbihan,LEMAZURIER,Joël,56080,Guilliers,,
56,Morbihan,COURTEL,Renée,56081,Guiscriff,,
56,Morbihan,LE MASLE,Jean-Louis,56089,Inguiniel,,
56,Morbihan,NICOLAS,Armelle,56090,Inzinzac-Lochrist,LDVG,1.0
56,Morbihan,JAGOUDET,Nicolas,56091,Josselin,,
56,Morbihan,LE FLOCH,Élodie,56094,Kervignac,LDIV,0.0
56,Morbihan,OLLIVIER-FRANKEL,Dominique,56096,Landaul,,
56,Morbihan,LE CALVE,Pascal,56097,Landévant,LDVD,0.0
56,Morbihan,CARRERIC,Gilles,56098,Lanester,LDVG,1.0
56,Morbihan,GUILLERM,Françoise,56100,Langonnet,,
56,Morbihan,DUVAL,Laurent,56101,Languidic,LDIV,0.0
56,Morbihan,BIHOUEE,Jacques,56102,Forges de Lanouée,,
56,Morbihan,CARLAC,Marie-José,56105,Lanvénégen,,
56,Morbihan,VALTON,Patrice,56107,Larmor-Plage,LDVD,0.0
56,Morbihan,MALVILLE,Simone,56108,Larré,,
56,Morbihan,LE PENHUIZIC,Patrice,56109,Lauzach,,
56,Morbihan,LUBERT,Serge,56111,Limerzel,,
56,Morbihan,LOHÉZIC,Martine,56115,Locmaria-Grand-Champ,,
56,Morbihan,CAGNARD,Hervé,56116,Locmariaquer,,
56,Morbihan,SUPER,Grégoire,56117,Locminé,LDIV,0.0
56,Morbihan,BELLEC,Karine,56119,Locoal-Mendon,,
56,Morbihan,GUERNEVE,Michel,56120,Locqueltas,,
56,Morbihan,LOHER,Fabrice,56121,Lorient,LDIV,0.0
56,Morbihan,RETHO,Morgane,56123,Malansac,,
56,Morbihan,GICQUELLO,Bruno,56124,Malestroit,,
56,Morbihan,LE RALLE,Denis,56126,Marzan,,
56,Morbihan,CHASLES,Yves,56127,Mauron,,
56,Morbihan,BOULOUARD,Charles,56128,Melrand,,
56,Morbihan,PICHARD,Michel,56129,Ménéac,,
56,Morbihan,LE BOSSER,Bruno,56130,Merlevenez,,
56,Morbihan,WACRENIER,Sébastien,56131,Meslan,,
56,Morbihan,MESSAGER,Pierrick,56132,Meucon,,
56,Morbihan,MARCY,Christelle,56133,Missiriac,,
56,Morbihan,COSTA RIBEIRO GOMES,Marie-Claude,56135,Molac,,
56,Morbihan,MOQUET,Alban,56137,Monterblanc,,
56,Morbihan,ROSELIER,Pascal,56140,Moréac,LDIV,0.0
56,Morbihan,ROLLAND,Benoît,56141,Moustoir-Ac,,
56,Morbihan,CRIAUD,Michel,56143,Muzillac,LDVC,0.0
56,Morbihan,CORRIGNAN,Gérard,56144,Evellys,,
56,Morbihan,LOUAPRE,Philippe,56145,Néant-sur-Yvel,,
56,Morbihan,LE PONNER,Jean-Pierre,56146,Neulliac,,
56,Morbihan,GOURDEN,Jean-Pierre,56148,Nostang,,
56,Morbihan,BEILLON,Patrick,56149,Noyal-Muzillac,,
56,Morbihan,ROPERT,Lionel,56151,Noyal-Pontivy,LDIV,0.0
56,Morbihan,GROLLEMUND,Tibault,56152,Le Palais,,
56,Morbihan,BREGER,Jean François,56153,Péaule,,
56,Morbihan,JEGOU,Philippe,56154,Peillac,,
56,Morbihan,PUISAY,Pascal,56155,Pénestin,,
56,Morbihan,LE LUHERNE,Nathalie,56157,Plaudren,,
56,Morbihan,LE TRIONNAIRE,Loïc,56158,Plescop,LDVG,1.0
56,Morbihan,LECUYER,Bernard,56160,Pleugriffet,,
56,Morbihan,LE TALLEC,Jean-Luc,56161,Ploemel,,
56,Morbihan,LOAS,Ronan,56162,Ploemeur,LDVC,0.0
56,Morbihan,GUILLOUX,Jean-Luc,56163,Ploërdut,,
56,Morbihan,LORHO,Gilbert,56164,Ploeren,LDVD,0.0
56,Morbihan,LE DIFFON,Patrick,56165,Ploërmel,LDVD,0.0
56,Morbihan,LE NAY,Gwenn,56166,Plouay,LDVC,0.0
56,Morbihan,BERTHELOT,Léna,56167,Plougoumelen,,
56,Morbihan,LE PIOUFF-LE BIHAN,Chantal,56168,Plouharnel,,
56,Morbihan,LE CHAT,Sophie,56169,Plouhinec,LDVD,0.0
56,Morbihan,MORVANT,Michel,56170,Plouray,,
56,Morbihan,GALUDEC,Jean-Pierre,56171,Pluherlin,,
56,Morbihan,GUEGAN,Pierre,56174,Plumelin,,
56,Morbihan,CADORET,Sandrine,56175,Plumergat,LDVC,0.0
56,Morbihan,VALLEIN,Franck,56176,Pluneret,LDVC,0.0
56,Morbihan,HINGRAY,Diane,56177,Pluvigner,LDIV,0.0
56,Morbihan,LE STRAT,Christine,56178,Pontivy,LDIV,0.0
56,Morbihan,NEVANNEN,Pierrik,56179,Pont-Scorff,LDVC,0.0
56,Morbihan,MARTIN,Daniel,56181,Port-Louis,,
56,Morbihan,LEMAIRE,Boris,56184,Questembert,LDVG,1.0
56,Morbihan,BOUTRUCHE,Marc,56185,Quéven,LDVC,0.0
56,Morbihan,LE ROUX,Patrick,56186,Quiberon,LDIV,0.0
56,Morbihan,PICHON,Antoine,56188,Quistinic,,
56,Morbihan,LE BRETON,Bernard,56189,Radenac,,
56,Morbihan,LE TARNEC,Jean-Luc,56190,Réguiny,,
56,Morbihan,BONHOMME,Jean-Michel,56193,Riantec,LDIV,0.0
56,Morbihan,POULAIN,Thierry,56194,Rieux,,
56,Morbihan,PRUNET,Florence,56197,Val d'Oust,,
56,Morbihan,GUE,Thierry,56200,Ruffiac,,
56,Morbihan,GALLO,Anne,56206,Saint-Avé,LDVG,1.0
56,Morbihan,KERVARREC,Yolande,56207,Saint-Barthélemy,,
56,Morbihan,GERAUD,Patrick,56212,Saint-Dolay,,
56,Morbihan,LE BRIS,Claude-Albert,56213,Saint-Gérand,,
56,Morbihan,LAYEC,Alain,56214,Saint-Gildas-de-Rhuys,,
56,Morbihan,VIET,Claude,56215,Saint-Gonnery,,
56,Morbihan,BRAUD,Maurice,56219,Saint-Guyomard,,
56,Morbihan,GUILLOTIN,Didier,56221,Saint-Jacut-les-Pins,,
56,Morbihan,ROBIN,Guénaël,56222,Saint-Jean-Brévelay,,
56,Morbihan,MATULL,Alexis,56223,Saint-Jean-la-Poterie,,
56,Morbihan,LE GOFF-CARNEC,Nadine,56231,Saint-Nolff,LDIV,0.0
56,Morbihan,JOUNEAU,Lionel,56232,Saint-Perreux,,
56,Morbihan,LE COTILLEC,François,56233,Saint-Philibert,,
56,Morbihan,DOYEN,Stéphanie,56234,Saint-Pierre-Quiberon,,
56,Morbihan,POURCHASSE,Michel,56237,Saint-Thuriau,,
56,Morbihan,LE BOTERFF,Pierrick,56239,Saint-Vincent-sur-Oust,,
56,Morbihan,SCULO,Sylvie,56243,Séné,LDVG,1.0
56,Morbihan,VIDELO,Jean-Jacques,56246,Le Sourn,,
56,Morbihan,CONAN,Marylène,56247,Sulniac,LDVG,1.0
56,Morbihan,CHENOT,Noëlle,56248,Surzur,LDVD,0.0
56,Morbihan,SENTIER,Jean-Charles,56249,Taupont,,
56,Morbihan,SÉBILLE,Christian,56251,Theix-Noyalo,LDVD,0.0
56,Morbihan,MOUSSET,François,56252,Le Tour-du-Parc,,
56,Morbihan,RIVOAL,Jean Pierre,56254,Trédion,,
56,Morbihan,LE JALLE,Claude,56255,Treffléan,,
56,Morbihan,NORMAND,Yves,56258,La Trinité-sur-Mer,,
56,Morbihan,ROSSI,Vincent,56259,La Trinité-Surzur,,
56,Morbihan,ROBO,David,56260,Vannes,LDVD,0.0
